115100,QD,1988,11,01,  19.6000
115100,QD,1988,11,02,  27.5000
115100,QD,1988,11,03,  27.5000
115100,QD,1988,11,04,  27.5000
115100,QD,1988,11,05,  27.5000
115100,QD,1988,11,06,  25.8000
115100,QD,1988,11,07,  18.4000
115100,QD,1988,11,08,  15.7000
115100,QD,1988,11,09,  16.2000
115100,QD,1988,11,10,  15.2000
115100,QD,1988,11,11,  15.2000
115100,QD,1988,11,12,  15.2000
115100,QD,1988,11,13,  15.2000
115100,QD,1988,11,14,  16.8000
115100,QD,1988,11,15,  23.0000
115100,QD,1988,11,16,  28.7000
115100,QD,1988,11,17,  26.9000
115100,QD,1988,11,18,  21.2000
115100,QD,1988,11,19,  26.9000
115100,QD,1988,11,20,  21.8000
115100,QD,1988,11,21,  15.7000
115100,QD,1988,11,22,  15.7000
115100,QD,1988,11,23,  15.2000
115100,QD,1988,11,24,  15.2000
115100,QD,1988,11,25,  16.8000
115100,QD,1988,11,26,  20.7000
115100,QD,1988,11,27,  20.7000
115100,QD,1988,11,28,  22.4000
115100,QD,1988,11,29,  27.5000
115100,QD,1988,11,30,  27.5000
115100,QD,1988,12,01,  27.5000
115100,QD,1988,12,02,  23.5000
115100,QD,1988,12,03,  20.7000
115100,QD,1988,12,04,  21.2000
115100,QD,1988,12,05,  40.0000
115100,QD,1988,12,06,  40.7000
115100,QD,1988,12,07,  33.7000
115100,QD,1988,12,08,  31.8000
115100,QD,1988,12,09,  30.6000
115100,QD,1988,12,10,  30.6000
115100,QD,1988,12,11,  36.2000
115100,QD,1988,12,12,  40.7000
115100,QD,1988,12,13,  40.7000
115100,QD,1988,12,14,  38.1000
115100,QD,1988,12,15,  33.7000
115100,QD,1988,12,16,  19.6000
115100,QD,1988,12,17,  19.0000
115100,QD,1988,12,18,  20.7000
115100,QD,1988,12,19,  20.7000
115100,QD,1988,12,20,  33.7000
115100,QD,1988,12,21,  33.7000
115100,QD,1988,12,22,  33.7000
115100,QD,1988,12,23,  33.1000
115100,QD,1988,12,24,  40.0000
115100,QD,1988,12,25,  55.5000
115100,QD,1988,12,26,  48.9000
115100,QD,1988,12,27,  43.4000
115100,QD,1988,12,28,  42.0000
115100,QD,1988,12,29,  51.8000
115100,QD,1988,12,30,  48.9000
115100,QD,1988,12,31,  46.7000
115100,QD,1989,01,01,  48.1000
115100,QD,1989,01,02,  48.9000
115100,QD,1989,01,03,  48.1000
115100,QD,1989,01,04,  42.7000
115100,QD,1989,01,05,  43.4000
115100,QD,1989,01,06,  43.4000
115100,QD,1989,01,07,  43.4000
115100,QD,1989,01,08,  42.7000
115100,QD,1989,01,09,  43.4000
115100,QD,1989,01,10,  44.1000
115100,QD,1989,01,11,  45.4000
115100,QD,1989,01,12,  47.4000
115100,QD,1989,01,13,  39.4000
115100,QD,1989,01,14,  46.0000
115100,QD,1989,01,15,  46.7000
115100,QD,1989,01,16,  40.7000
115100,QD,1989,01,17,  30.0000
115100,QD,1989,01,18,  29.4000
115100,QD,1989,01,19,  28.7000
115100,QD,1989,01,20,  28.7000
115100,QD,1989,01,21,  29.4000
115100,QD,1989,01,22,  28.7000
115100,QD,1989,01,23,  28.7000
115100,QD,1989,01,24,  26.9000
115100,QD,1989,01,25,  25.8000
115100,QD,1989,01,26,  25.8000
115100,QD,1989,01,27,  27.5000
115100,QD,1989,01,28,  26.9000
115100,QD,1989,01,29,  26.9000
115100,QD,1989,01,30,  17.9000
115100,QD,1989,01,31,  17.9000
115100,QD,1989,02,01,  17.3000
115100,QD,1989,02,02,  17.3000
115100,QD,1989,02,03,  17.3000
115100,QD,1989,02,04,  17.9000
115100,QD,1989,02,05,  17.9000
115100,QD,1989,02,06,  17.9000
115100,QD,1989,02,07,  17.9000
115100,QD,1989,02,08,  18.4000
115100,QD,1989,02,09,  17.9000
115100,QD,1989,02,10,  17.9000
115100,QD,1989,02,11,  17.9000
115100,QD,1989,02,12,  17.9000
115100,QD,1989,02,13,  18.4000
115100,QD,1989,02,14,  26.4000
115100,QD,1989,02,15,  27.5000
115100,QD,1989,02,16,  26.9000
115100,QD,1989,02,17,  26.9000
115100,QD,1989,02,18,  23.0000
115100,QD,1989,02,19,  20.7000
115100,QD,1989,02,20,  20.7000
115100,QD,1989,02,21,  21.2000
115100,QD,1989,02,22,  26.9000
115100,QD,1989,02,23,  20.1000
115100,QD,1989,02,24,  19.6000
115100,QD,1989,02,25,  20.1000
115100,QD,1989,02,26,  19.6000
115100,QD,1989,02,27,  21.8000
115100,QD,1989,02,28,  16.2000
115100,QD,1989,03,01,  15.7000
115100,QD,1989,03,02,  15.2000
115100,QD,1989,03,03,  16.8000
115100,QD,1989,03,04,  19.6000
115100,QD,1989,03,05,  26.4000
115100,QD,1989,03,06,  19.6000
115100,QD,1989,03,07,  19.6000
115100,QD,1989,03,08,  16.8000
115100,QD,1989,03,09,  19.6000
115100,QD,1989,03,10,  17.9000
115100,QD,1989,03,11,  16.8000
115100,QD,1989,03,12,  16.8000
115100,QD,1989,03,13,  16.2000
115100,QD,1989,03,14,  16.8000
115100,QD,1989,03,15,  15.2000
115100,QD,1989,03,16,  17.3000
115100,QD,1989,03,17,  17.3000
115100,QD,1989,03,18,  17.3000
115100,QD,1989,03,19,  19.0000
115100,QD,1989,03,20,  19.0000
115100,QD,1989,03,21,  18.4000
115100,QD,1989,03,22,  16.2000
115100,QD,1989,03,23,  14.6000
115100,QD,1989,03,24,  15.7000
115100,QD,1989,03,25,  17.9000
115100,QD,1989,03,26,  16.2000
115100,QD,1989,03,27,  16.2000
115100,QD,1989,03,28,  16.2000
115100,QD,1989,03,29,  14.1000
115100,QD,1989,03,30,  16.2000
115100,QD,1989,03,31,  18.4000
115100,QD,1989,04,01,  12.1000
115100,QD,1989,04,02,  12.6000
115100,QD,1989,04,03,  14.6000
115100,QD,1989,04,04,  25.8000
115100,QD,1989,04,05,  19.0000
115100,QD,1989,04,06,  19.0000
115100,QD,1989,04,07,  15.7000
115100,QD,1989,04,08,  16.8000
115100,QD,1989,04,09,  14.6000
115100,QD,1989,04,10,  13.1000
115100,QD,1989,04,11,  12.6000
115100,QD,1989,04,12,  11.6000
115100,QD,1989,04,13,  11.6000
115100,QD,1989,04,14,  11.6000
115100,QD,1989,04,15,  11.6000
115100,QD,1989,04,16,  12.6000
115100,QD,1989,04,17,  12.1000
115100,QD,1989,04,18,  17.9000
115100,QD,1989,04,19,  21.2000
115100,QD,1989,04,20,  20.7000
115100,QD,1989,04,21,  23.0000
115100,QD,1989,04,22,  19.6000
115100,QD,1989,04,23,  17.3000
115100,QD,1989,04,24,  19.0000
115100,QD,1989,04,25,  20.1000
115100,QD,1989,04,26,  20.1000
115100,QD,1989,04,27,  17.3000
115100,QD,1989,04,28,  14.1000
115100,QD,1989,04,29,  19.6000
115100,QD,1989,04,30,  17.9000
115100,QD,1989,05,01,  26.9000
115100,QD,1989,05,02,  42.0000
115100,QD,1989,05,03,  42.7000
115100,QD,1989,05,04,  25.3000
115100,QD,1989,05,05,  30.0000
115100,QD,1989,05,06,  27.5000
115100,QD,1989,05,07,  26.4000
115100,QD,1989,05,08,  27.5000
115100,QD,1989,05,09,  28.7000
115100,QD,1989,05,10,  18.4000
115100,QD,1989,05,11,  14.1000
115100,QD,1989,05,12,  16.8000
115100,QD,1989,05,13,  19.0000
115100,QD,1989,05,14,  19.0000
115100,QD,1989,05,15,  19.0000
115100,QD,1989,05,16,  16.8000
115100,QD,1989,05,17,  21.5000
115100,QD,1989,05,18,  20.1000
115100,QD,1989,05,19,  15.7000
115100,QD,1989,05,20,  19.6000
115100,QD,1989,05,21,  22.4000
115100,QD,1989,05,22,  14.6000
115100,QD,1989,05,23,  16.2000
115100,QD,1989,05,24,  16.8000
115100,QD,1989,05,25,  16.2000
115100,QD,1989,05,26,  14.1000
115100,QD,1989,05,27,  14.6000
115100,QD,1989,05,28,  12.1000
115100,QD,1989,05,29,  11.6000
115100,QD,1989,05,30,  13.6000
115100,QD,1989,05,31,  11.6000
115100,QD,1989,06,01,  10.6000
115100,QD,1989,06,02,  11.1000
115100,QD,1989,06,03,  16.8000
115100,QD,1989,06,04,  11.6000
115100,QD,1989,06,05,  14.1000
